Brand,Date,Expiry,Floor,Lease Start,Parent Group,Sales Category,Tcode,Unit,GLA,Sales
Mamas & Papas,12/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,93650
Mamas & Papas,12/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,131192
Mamas & Papas,2/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,91464
Mamas & Papas,2/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,96878
Mamas & Papas,1/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,100375
Mamas & Papas,1/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,91271
Mamas & Papas,7/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,99487
Mamas & Papas,7/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,103858
Mamas & Papas,6/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,81490
Mamas & Papas,6/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,132170
Mamas & Papas,3/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,84139
Mamas & Papas,3/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,115360
Mamas & Papas,5/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,70273
Mamas & Papas,5/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,92207
Mamas & Papas,11/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,75583
Mamas & Papas,11/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,83728
Mamas & Papas,10/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,64856
Mamas & Papas,10/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,99346
Mamas & Papas,9/1/2017,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,91291
Mamas & Papas,9/1/2018,11/6/2018,Second Floor,11/6/2018,Others,Childrens Fashion,t0000843,L2-035,467,108680
Mothercare,4/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,195215
Mothercare,4/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,164529
Mothercare,8/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,174057
Mothercare,8/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,207671
Mothercare,12/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,175160
Mothercare,12/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,172998
Mothercare,2/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,221791
Mothercare,2/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,190978
Mothercare,1/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,264403
Mothercare,1/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,241865
Mothercare,7/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,280998
Mothercare,7/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,263344
Mothercare,6/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,170640
Mothercare,6/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,180016
Mothercare,3/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,169422
Mothercare,3/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,148133
Mothercare,5/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,220454
Mothercare,5/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,172355
Mothercare,11/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,163127
Mothercare,11/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,208774
Mothercare,10/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,163193
Mothercare,10/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,184605
Mothercare,9/1/2017,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,146570
Mothercare,9/1/2018,,Second Floor,4/4/2020,Al Shaya,Childrens Fashion,t0000811,L2-034,551,180534
ORIGINAL MARINES,4/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,41064
ORIGINAL MARINES,4/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,30505
ORIGINAL MARINES,8/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,92792
ORIGINAL MARINES,8/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,84443
ORIGINAL MARINES,12/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,61086
ORIGINAL MARINES,12/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,74304
ORIGINAL MARINES,2/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,109046
ORIGINAL MARINES,2/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,44028
ORIGINAL MARINES,1/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,82898
ORIGINAL MARINES,1/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,92830
ORIGINAL MARINES,7/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,90382
ORIGINAL MARINES,7/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,75259
ORIGINAL MARINES,6/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,61434
ORIGINAL MARINES,6/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,39489
ORIGINAL MARINES,3/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,61014
ORIGINAL MARINES,3/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,38286
ORIGINAL MARINES,5/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,36278
ORIGINAL MARINES,5/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,28281
ORIGINAL MARINES,11/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,49445
ORIGINAL MARINES,11/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,56672
ORIGINAL MARINES,10/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,30708
ORIGINAL MARINES,10/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,32323
ORIGINAL MARINES,9/1/2017,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,42903
ORIGINAL MARINES,9/1/2018,,Second Floor,4/4/2019,Others,Childrens Fashion,t0000772,L2-114,136,28559
Sidekicks,4/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,9714
Sidekicks,4/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,9518
Sidekicks,8/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,17869
Sidekicks,8/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,0
Sidekicks,12/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,15502
Sidekicks,12/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,0
Sidekicks,2/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,7687
Sidekicks,2/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,9284
Sidekicks,1/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,8521
Sidekicks,1/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,11261
Sidekicks,7/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,11542
Sidekicks,7/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,2335
Sidekicks,6/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,10219
Sidekicks,6/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,9112
Sidekicks,3/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,7691
Sidekicks,3/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,16858
Sidekicks,5/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,9204
Sidekicks,5/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,8856
Sidekicks,11/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,10749
Sidekicks,11/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,0
Sidekicks,10/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,11406
Sidekicks,10/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,0
Sidekicks,9/1/2017,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,11232
Sidekicks,9/1/2018,7/15/2018,Second Floor,7/15/2018,Others,Childrens Fashion,t0067919,,126,0
Tape a L 'oeil,4/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,63112
Tape a L 'oeil,4/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,58939
Tape a L 'oeil,8/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,71663
Tape a L 'oeil,8/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,51407
Tape a L 'oeil,12/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,74912
Tape a L 'oeil,12/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,68670
Tape a L 'oeil,2/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,2
Tape a L 'oeil,2/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,44300
Tape a L 'oeil,1/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,35949
Tape a L 'oeil,1/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,50127
Tape a L 'oeil,7/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,52431
Tape a L 'oeil,7/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,48561
Tape a L 'oeil,6/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,58703
Tape a L 'oeil,6/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,61060
Tape a L 'oeil,3/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,22452
Tape a L 'oeil,3/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,70697
Tape a L 'oeil,5/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,36523
Tape a L 'oeil,5/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,38404
Tape a L 'oeil,11/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,67346
Tape a L 'oeil,11/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,55441
Tape a L 'oeil,10/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,62048
Tape a L 'oeil,10/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,57529
Tape a L 'oeil,9/1/2017,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,39596
Tape a L 'oeil,9/1/2018,4/3/2022,Second Floor,4/4/2019,Others,Childrens Fashion,t0000749,L2-113,136,35466
ZAHAR K.I.D.S,4/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,30598
ZAHAR K.I.D.S,4/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,13851
ZAHAR K.I.D.S,8/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,34556
ZAHAR K.I.D.S,8/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,31325
ZAHAR K.I.D.S,12/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,31349
ZAHAR K.I.D.S,12/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,24134
ZAHAR K.I.D.S,2/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,33475
ZAHAR K.I.D.S,2/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,27546
ZAHAR K.I.D.S,1/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,31596
ZAHAR K.I.D.S,1/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,28010
ZAHAR K.I.D.S,7/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,39998
ZAHAR K.I.D.S,7/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,31327
ZAHAR K.I.D.S,6/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,37660
ZAHAR K.I.D.S,6/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,25195
ZAHAR K.I.D.S,3/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,32981
ZAHAR K.I.D.S,3/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,34414
ZAHAR K.I.D.S,5/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,23816
ZAHAR K.I.D.S,5/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,21251
ZAHAR K.I.D.S,11/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,29394
ZAHAR K.I.D.S,11/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,15997
ZAHAR K.I.D.S,10/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,21264
ZAHAR K.I.D.S,10/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,16881
ZAHAR K.I.D.S,9/1/2017,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,27677
ZAHAR K.I.D.S,9/1/2018,11/30/2018,Second Floor,11/30/2018,Others,Childrens Fashion,t0000738,,144,18244
ZIPPY,4/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,10643
ZIPPY,4/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,11569
ZIPPY,8/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,12759
ZIPPY,8/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,12587
ZIPPY,12/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,30382
ZIPPY,12/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,0
ZIPPY,2/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,12037
ZIPPY,2/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,9821
ZIPPY,1/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,18971
ZIPPY,1/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,14067
ZIPPY,7/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,16661
ZIPPY,7/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,10654
ZIPPY,6/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,23223
ZIPPY,6/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,18761
ZIPPY,3/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,9851
ZIPPY,3/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,17030
ZIPPY,5/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,12587
ZIPPY,5/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,10553
ZIPPY,11/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,17465
ZIPPY,11/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,5141
ZIPPY,10/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,10512
ZIPPY,10/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,4495
ZIPPY,9/1/2017,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,5205
ZIPPY,9/1/2018,12/4/2018,Second Floor,12/4/2018,Others,Childrens Fashion,t0011016,L2-112,134,6749
Bebe,4/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,45894
Bebe,4/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,89686
Bebe,8/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,81977
Bebe,8/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,80328
Bebe,12/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,84013
Bebe,12/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,84624
Bebe,2/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,37565
Bebe,2/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,54920
Bebe,1/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,37240
Bebe,1/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,48038
Bebe,7/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,89565
Bebe,7/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,82834
Bebe,6/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,52142
Bebe,6/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,161800
Bebe,3/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,50160
Bebe,3/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,50365
Bebe,5/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,48652
Bebe,5/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,104596
Bebe,11/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,61492
Bebe,11/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,36745
Bebe,10/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,45539
Bebe,10/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,39917
Bebe,9/1/2017,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,54207
Bebe,9/1/2018,4/3/2021,First Floor,4/4/2018,Dagher & Company International,Female Fashion,t0000740,L1-013,199,51608
Betty Barclay,4/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,9324
Betty Barclay,4/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,8/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,6772
Betty Barclay,8/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,12/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,13191
Betty Barclay,12/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,2/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,7314
Betty Barclay,2/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,1/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,17686
Betty Barclay,1/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,7/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,12828
Betty Barclay,7/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,6/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,8828
Betty Barclay,6/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,3/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,11565
Betty Barclay,3/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,5/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,10182
Betty Barclay,5/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,11/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,9386
Betty Barclay,11/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,10/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,3815
Betty Barclay,10/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Betty Barclay,9/1/2017,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,6622
Betty Barclay,9/1/2018,12/31/2017,Second Floor,12/31/2017,Others,Female Fashion,t0000746,,111,0
Coast,4/1/2017,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,40058
Coast,4/1/2018,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,35958
Coast,8/1/2017,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,32336
Coast,8/1/2018,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,45710
Coast,12/1/2017,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,45017
Coast,12/1/2018,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,19210
Coast,2/1/2017,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,0
Coast,2/1/2018,12/31/2018,Ground Floor,12/31/2018,Al Shaya,Female Fashion,t0068251,L0-018,222,14020
